14039,81370
13304,81370
13304,80141
12878,80141
12878,79366
11899,79366
11899,78188
11447,78188
11447,77518
10289,77518
10289,76071
10264,76071
10264,75346
9148,75346
9148,74272
8572,74272
8572,73252
7903,73252
7903,71993
7683,71993
7683,70973
7020,70973
7020,70099
6017,70099
6017,68658
6273,68658
6273,67811
5141,67811
5141,66686
4658,66686
4658,65554
4186,65554
4186,64280
4154,64280
4154,62980
4279,62980
4279,61865
3780,61865
3780,60837
2857,60837
2857,59526
3153,59526
3153,58362
2784,58362
2784,57122
2862,57122
2862,55976
2293,55976
2293,54744
2372,54744
2372,53555
2006,53555
2006,52309
2532,52309
2532,51107
2444,51107
2444,50092
94969,50092
94969,48695
2401,48695
2401,47472
2104,47472
2104,46252
2085,46252
2085,45003
1851,45003
1851,43782
1972,43782
1972,42619
2475,42619
2475,41499
3127,41499
3127,40291
3243,40291
3243,39002
3045,39002
3045,37965
3910,37965
3910,36635
3654,36635
3654,35484
4066,35484
4066,34375
4595,34375
4595,33191
4899,33191
4899,32088
5426,32088
5426,31024
6031,31024
6031,29902
6495,29902
6495,28970
7349,28970
7349,27865
7837,27865
7837,26540
7938,26540
7938,25396
8400,25396
8400,24455
9204,24455
9204,23410
9835,23410
9835,22302
10380,22302
10380,21288
11067,21288
11067,20614
12197,20614
12197,19773
13085,19773
13085,18432
13380,18432
13380,18035
14766,18035
14766,16934
15358,16934
15358,15640
15781,15640
15781,15007
16873,15007
16873,14377
17948,14377
17948,13406
18715,13406
18715,13059
20005,13059
20005,12026
20730,12026
20730,11146
21591,11146
21591,10877
22889,10877
22889,9597
23491,9597
23491,9204
24688,9204
24688,8511
25691,8511
25691,7961
26779,7961
26779,7620
27973,7620
27973,7094
29063,7094
29063,6213
29990,6213
29990,5806
31142,5806
31142,5524
32340,5524
32340,5390
33582,5390
33582,4535
34564,4535
34564,3850
35624,3850
35624,3701
36855,3701
36855,3240
37995,3240
37995,3213
39244,3213
39244,3179
40478,3179
40478,2611
41607,2611
41607,2772
42864,2772
42864,2453
44043,2453
44043,1887
45207,1887
45207,1722
46423,1722
46423,2230
47675,2230
47675,2048
48883,2048
48883,2246
50098,2246
50098,1571
51326,1571
51326,2506
52506,2506
52506,2131
53744,2131
53744,2091
54971,2091
54971,2492
56149,2492
56149,2240
57417,2240
57417,2780
58563,2780
58563,3252
59707,3252
59707,2784
61058,2784
61058,3616
62111,3616
62111,4174
63214,4174
63214,4505
64376,4505
64376,4881
65525,4881
65525,4805
66844,4805
66844,5390
67925,5390
67925,5871
69044,5871
69044,6508
70091,6508
70091,7082
71161,7082
71161,7383
72372,7383
72372,7768
73554,7768
73554,9102
74188,9102
74188,9667
75254,9667
75254,9797
76614,9797
76614,10885
77343,10885
77343,10986
78771,10986
78771,12172
79404,12172
79404,12916
80365,12916
80365,13813
81194,13813
81194,14486
82217,14486
82217,15240
83178,15240
83178,16006
84134,16006
84134,16700
85175,16700
85175,17847
85735,17847
85735,18583
86748,18583
86748,19883
87090,19883
87090,20735
87968,20735
87968,21578
88871,21578
88871,22661
89450,22661
89450,23904
89772,23904
89772,24673
90819,24673
90819,25505
91806,25505
91806,26583
92392,26583
92392,27997
92332,27997
92332,29143
92741,29143
92741,29843
94107,29843
94107,31349
93707,31349
93707,32466
94157,32466
94157,33386
95143,33386
95143,34684
95110,34684
95110,35786
95628,35786
95628,36908
96109,36908
96109,37966
96874,37966
96874,39340
96368,39340
96368,40395
97227,40395
97227,41701
96853,41701
96853,42896
97012,42896
97012,44034
97623,44034
97623,45212
98064,45212
98064,46468
97674,46468
97674,47665
97990,47665
97990,48888
97735,48888
97735,50097
